"","state","county","tract","healthcare_adjusted"
"1105","37","129","011500",0.161388782907287
"1106","37","129","010100",0.174166666666667
"1107","37","129","010502",0.0982478770289154
"1108","37","129","010800",0.263852242744063
"1109","37","129","011603",0.0613363937770977
"1110","37","129","010200",0.145103857566766
"1111","37","129","012101",0.125859622311975
"1112","37","129","011200",0.141295206055509
"1113","37","129","010400",0.0399251403618216
"1114","37","129","011701",0.103370786516854
"1115","37","129","011000",0.101147471313217
"1116","37","081","015401",0.0586883507159272
"1117","37","081","015402",0.129747245625405
"1118","37","081","015704",0.0714963619107877
"1119","37","081","015705",0.0809553349875931
"1120","37","081","015706",0.0281481481481481
"1121","37","081","015707",0.0281399046104928
"1122","37","081","015901",0.0750871080139373
"1123","37","081","015902",0.0228368434407511
"1124","37","063","000301",0.120117597648047
"1125","37","063","000302",0.107357947106572
"1126","37","063","001501",0.0174195453203425
"1127","37","063","002017",0.0201044386422977
"1128","37","063","002100",0.0264130434782609
"1129","37","001","020100",0.113356333169049
"1130","37","001","020501",0.130138779785284
"1131","37","001","020502",0.160019940179462
"1132","37","001","020601",0.025377449405718
"1133","37","001","020602",0.0466262319939348
"1134","37","001","020701",0.0687713653730143
"1135","37","001","020702",0.111920663833232
"1136","37","001","020801",0.109572546658639
"1137","37","001","020802",0.251732882502113
"1138","37","001","020901",0.104227833235467
"1139","37","001","020902",0.0760335357039607
"1140","37","025","041901",0.152978339350181
"1141","37","025","041902",0.129511677282378
"1142","37","005","950100",0.122176341996599
"1143","37","027","030300",0.150119904076739
"1144","37","027","030400",0.120597922472764
"1145","37","027","031300",0.124214542190305
"1146","37","027","030100",0.231277533039648
"1147","37","027","030700",0.153550590579195
"1148","37","027","030500",0.0866396761133603
"1149","37","027","030800",0.115746795710175
"1150","37","183","054012",0.0593264248704663
"1151","37","183","054013",0.0538490424333459
"1152","37","183","054014",0.130992034757422
"1153","37","183","054015",0.11412037037037
"1154","37","183","054016",0.027258064516129
"1155","37","183","054017",0.0730317064481653
"1156","37","183","054018",0.133208255159475
"1157","37","097","061104",0.109381947532237
"1158","37","097","061201",0.106420184861354
"1159","37","097","061202",0.0928903935674989
"1160","37","097","061203",0.0492842535787321
"1161","37","097","061204",0.0563658838071693
"1162","37","097","061205",0.017888636936256
"1163","37","097","061301",0.164396579030725
"1164","37","097","061302",0.124895222129086
"1165","37","097","061303",0.0376792977949047
"1166","37","097","061304",0.0979838709677419
"1167","37","097","061401",0.0227360308285164
"1168","37","097","061402",0.048042119118131
"1169","37","097","061403",0.0582317073170732
"1170","37","097","061404",0.049405646359584
"1171","37","097","061405",0.0324295587453482
"1172","37","097","061406",0.0452230596862905
"1173","37","097","061407",0.0763948497854077
"1174","37","097","061408",0.0319444444444444
"1175","37","097","061501",0.0970748123220295
"1176","37","097","061502",0.0741101901511458
"1177","37","097","061503",0.0441294463760364
"1178","37","097","061601",0.222529753667312
"1179","37","097","061602",0.069427070302727
"1180","37","099","940200",0.276265874979383
"1181","37","101","040201",0.110045590315988
"1182","37","101","040202",0.124645892351275
"1183","37","101","040203",0.0518192399170083
"1184","37","101","040301",0.184527454582568
"1185","37","101","040302",0.164902207069801
"1186","37","101","040901",0.125412541254125
"1187","37","101","040902",0.153641545281824
"1188","37","101","041001",0.183651461231532
"1189","37","101","041002",0.129961874859834
"1190","37","183","053518",0.0648648648648649
"1191","37","183","053519",0.25270684371808
"1192","37","183","053520",0.0979697067354173
"1193","37","183","053521",0.0270709258256632
"1194","37","183","053522",0.0280681655448947
"1195","37","183","053523",0.0299326957137797
"1196","37","071","032100",0.172764227642276
"1197","37","071","033400",0.140087783467447
"1198","37","071","033202",0.0967741935483871
"1199","37","071","032200",0.1508482347547
"1200","37","071","033100",0.137732656514382
"1201","37","071","031001",0.127948113207547
"1202","37","071","031302",0.153646353646354
"1203","37","071","031800",0.14162962962963
"1204","37","071","031701",0.0898203592814371
"1205","37","071","031900",0.241000877963126
"1206","37","071","032301",0.0597345132743363
"1207","37","071","032600",0.0355474831344058
"1208","37","071","032800",0.0950874271440466
"1209","37","071","031600",0.13184634448575
"1210","37","071","031301",0.147597557738253
"1211","37","071","032000",0.0882251973910058
"1212","37","071","030700",0.0932642487046632
"1213","37","081","013800",0.16276640200585
"1214","37","081","012604",0.155249006312836
"1215","37","081","012703",0.0640505187189896
"1216","37","081","012706",0.253187073821524
"1217","37","119","004302",0.181135531135531
"1218","37","195","001500",0.106049947238832
"1219","37","195","000300",0.245181532944868
"1220","37","065","021500",0.0829046898638427
"1221","37","065","021400",0.107102593010147
"1222","37","065","020300",0.113669363202655
"1223","37","065","021200",0.0287141073657928
"1224","37","065","021600",0.110924932975871
"1225","37","065","020700",0.0964546402502607
"1226","37","077","970500",0.0776084407971864
"1227","37","169","070200",0.0919645585090131
"1228","37","169","070400",0.086049772169646
"1229","37","169","070501",0.11719485409476
"1230","37","187","950300",0.184360730593607
"1231","37","187","950100",0.112607639655553
"1232","37","187","950200",0.101577734444247
"1233","37","043","950200",0.155510480054091
"1234","37","043","950100",0.109741550695825
"1235","37","021","002504",0.10906862745098
"1236","37","021","002505",0.132128740824393
"1237","37","021","002506",0.189603283173735
"1238","37","021","002603",0.127029858564694
"1239","37","021","002604",0.137549680317954
"1240","37","021","002605",0.159452936444087
"1241","37","021","002606",0.191842223218288
"1242","37","021","002607",0.154485455878758
"1243","37","021","002701",0.0880600880600881
"1244","37","021","002702",0.0599591187826482
"1245","37","021","002703",0.0995187082751126
"1246","37","129","012202",0.104633781763827
"1247","37","129","012203",0.0725047080979284
"1248","37","129","012300",0.0303539426523297
"1249","37","129","980100",NA
"1250","37","129","990100",NA
"1251","37","131","920100",0.153460837887067
"1252","37","131","920200",0.0857830037413148
"1253","37","131","920300",0.129425325209946
"1254","37","131","920401",0.172531214528944
"1255","37","131","920402",0.0599700149925037
"1256","37","133","000202",0.0645669291338583
"1257","37","133","000201",0.0548926014319809
"1258","37","133","000301",0.114865989678708
"1259","37","133","000302",0.094608239095315
"1260","37","133","000401",0.0947583588845087
"1261","37","133","000402",0.0879334978568645
"1262","37","133","001101",0.0883935434281322
"1263","37","119","003700",0.0915892672858617
"1264","37","119","003500",0.00458891013384321
"1265","37","119","004900",0.168908819133034
"1266","37","119","005522",0.106400839454355
"1267","37","045","950602",0.0951985379631168
"1268","37","045","951501",0.0888504753673293
"1269","37","045","951502",0.11996644295302
"1270","37","045","951503",0.0706646294881589
"1271","37","045","951601",0.139702463970246
"1272","37","045","951602",0.166237113402062
"1273","37","047","930100",0.165113759479957
"1274","37","047","930200",0.190604026845638
"1275","37","047","930300",0.0678558936691151
"1276","37","047","930400",0.0984427141268076
"1277","37","047","930500",0.134759845208286
"1278","37","047","930600",0.17247191011236
"1279","37","047","930700",0.105263157894737
"1280","37","047","930800",0.0739984689971932
"1281","37","047","930900",0.105318699873364
"1282","37","047","931000",0.164662349676226
"1283","37","047","931100",0.110786397449522
"1284","37","047","931200",0.0892806369064544
"1285","37","015","960200",0.129015937262838
"1286","37","015","960300",0.119047619047619
"1287","37","015","960400",0.0788064269319051
"1288","37","015","960100",0.130876068376068
"1289","37","073","970200",0.0664667666166917
"1290","37","073","970100",0.0676056338028169
"1291","37","073","970300",0.0620708596539412
"1292","37","087","980100",NA
"1293","37","121","950300",0.154389268063074
"1294","37","119","000500",0.0439499816108864
"1295","37","119","001200",0.162809099901088
"1296","37","119","001603",0.203389830508475
"1297","37","119","001702",0.277673864988947
"1298","37","035","010201",0.073
"1299","37","035","010302",0.053964948811383
"1300","37","035","010102",0.0578653051300754
"1301","37","035","010401",0.133610533610534
"1302","37","035","011501",0.0967195767195767
"1303","37","035","010301",0.133841592545532
"1304","37","035","010600",0.103421819855762
"1305","37","035","011000",0.157476635514019
"1306","37","035","011101",0.102445302445302
"1307","37","035","011200",0.137670909948138
"1308","37","035","011702",0.102023489458044
"1309","37","035","011801",0.132922535211268
"1310","37","035","011300",0.149516770892553
"1311","37","035","011802",0.1364713315432
"1312","37","035","011102",0.142093599269978
"1313","37","045","951100",0.185266229029905
"1314","37","045","950200",0.127824402840542
"1315","37","045","950500",0.13987915407855
"1316","37","045","951300",0.0843998616395711
"1317","37","045","950400",0.140474221119382
"1318","37","045","950900",0.0996602491506229
"1319","37","045","951200",0.150769775261016
"1320","37","151","030900",0.147168870042405
"1321","37","151","031200",0.15748987854251
"1322","37","151","030502",0.0945192754296331
"1323","37","151","031400",0.077733860342556
"1324","37","151","031503",0.16412806963009
"1325","37","151","030100",0.187007454739084
"1326","37","151","031602",0.131599081866871
"1327","37","151","030801",0.167076167076167
"1328","37","151","031601",0.135922330097087
"1329","37","171","931103",0.0849919311457773
"1330","37","109","070100",0.0620487804878049
"1331","37","109","070400",0.0612134344528711
"1332","37","109","070600",0.116216873328471
"1333","37","109","070700",0.0735413839891452
"1334","37","109","070800",0.184141355140187
"1335","37","123","960200",0.0959021058622652
"1336","37","123","960100",0.143279862949696
"1337","37","123","960300",0.0569433252753156
"1338","37","123","960500",0.248767015190373
"1339","37","133","001000",0
"1340","37","133","002100",0.0727498834136484
"1341","37","133","000102",0.10954322149054
"1342","37","133","000800",0.0167883211678832
"1343","37","133","002400",0.0321633337994686
"1344","37","133","000900",0.0174672489082969
"1345","37","133","001200",0.0724674661903547
"1346","37","133","000500",0.00461133069828722
"1347","37","133","000103",0.0767482517482517
"1348","37","133","001400",0.0460617227084293
"1349","37","133","002300",0.0441767068273092
"1350","37","133","002500",0.148201856148492
"1351","37","133","000600",0
"1352","37","133","001300",0.0379347888373159
"1353","37","133","001500",0.16765630457562
"1354","37","019","020402",0.0907751252578839
"1355","37","175","960100",0.118710207434792
"1356","37","175","960500",0.201803349076857
"1357","37","175","960300",0.0994823885872996
"1358","37","175","960200",0.163430765948368
"1359","37","175","960600",0.288309636650869
"1360","37","009","970700",0.0866156787762906
"1361","37","009","970200",0.123394185260311
"1362","37","009","970300",0.150408083948698
"1363","37","009","970400",0.120302246967588
"1364","37","009","970500",0.162356567905463
"1365","37","119","005605",0.135395925869199
"1366","37","119","005709",0.0874769797421731
"1367","37","119","005817",0.0250665483584738
"1368","37","119","006204",0.056208482370976
"1369","37","119","006302",0.0452208459920542
"1370","37","119","000100",0.0444293708665423
"1371","37","119","000300",0.0340807174887892
"1372","37","025","042101",0.272327044025157
"1373","37","119","003807",0.289059262329051
"1374","37","135","012201",0.0419331911869225
"1375","37","135","012202",0.0334329473290997
"1376","37","137","950101",0.103767942583732
"1377","37","119","005523",0.052199212733185
"1378","37","119","005524",0.118081564710778
"1379","37","119","005609",0.121987951807229
"1380","37","119","005610",0.190601380216891
"1381","37","119","005611",0.0864790665751544
"1382","37","119","005612",0.154587509637625
"1383","37","119","005613",0.129447852760736
"1384","37","119","005614",0.0291962174940898
"1385","37","119","005615",0.0695454545454545
"1386","37","119","005616",0.183464091732046
"1387","37","063","002023",0.0526315789473684
"1388","37","063","002024",0.0242100298695174
"1389","37","063","002025",0.0796027275422473
"1390","37","063","002026",0.194627192982456
"1391","37","063","002027",0.110438156525031
"1392","37","063","002028",0.0905793549651995
"1393","37","063","002200",0.112864658058345
"1394","37","063","002300",0.104102878138396
"1395","37","063","980100",NA
"1396","37","067","002808",0.0707045735475896
"1397","37","067","002809",0.0793650793650794
"1398","37","067","002903",0.141611082606465
"1399","37","067","002904",0.16980306345733
"1400","37","067","003003",0.0459183673469388
"1401","37","067","003004",0.0533967011462119
"1402","37","067","003105",0.113739038001594
"1403","37","067","003106",0.0633757961783439
"1404","37","067","003107",0.0878284923928077
"1405","37","067","003108",0.173992673992674
"1406","37","067","003309",0.109556251150801
"1407","37","067","003310",0.14041964491584
"1408","37","067","003311",0.0378827192527244
"1409","37","067","003312",0.0676538908246225
"1410","37","067","003313",0.0620525059665871
"1411","37","067","003314",0.103235294117647
"1412","37","067","003315",0.106938073394495
"1413","37","067","003403",0.224608775698067
"1414","37","067","003404",0.196522153406384
"1415","37","067","003701",0.121051418030897
"1416","37","179","020901",0.140858037193887
"1417","37","193","960100",0.0796239977882223
"1418","37","193","960700",0.168441168441168
"1419","37","193","960900",0.127068307170132
"1420","37","193","960300",0.206282884555865
"1421","37","047","931300",0.100585417775412
"1422","37","049","960101",0.0579038795599305
"1423","37","049","960102",0.108539325842697
"1424","37","049","960401",0.0688311688311688
"1425","37","049","960402",0.048344210780759
"1426","37","049","960403",0.0520987654320988
"1427","37","049","960404",0.0934326337169939
"1428","37","049","961002",0.120929118773946
"1429","37","049","961201",0.0348953140578265
"1430","37","049","961202",0.00250855188141391
"1431","37","049","961301",0.144228132711818
"1432","37","049","961302",0.10201367781155
"1433","37","049","961303",0.107829010566763
"1434","37","051","000701",0.0736320235034888
"1435","37","051","001603",0.11577051710831
"1436","37","051","001604",0.0541106865524467
"1437","37","051","000702",0.0785432207108381
"1438","37","051","002001",0.109954456733897
"1439","37","051","002002",0.146251536255633
"1440","37","051","002401",0.236275191104934
"1441","37","051","002402",0.140350877192982
"1442","37","051","003001",0.0906007386749077
"1443","37","051","003002",0.132369299221357
"1444","37","051","003102",0.0777696258253852
"1445","37","051","003103",0.0691880265280516
"1446","37","081","016005",0.0574084199015856
"1447","37","081","016006",0.0828877005347594
"1448","37","081","016007",0.0608824777259228
"1449","37","081","016008",0.0475989297282073
"1450","37","081","016009",0.0358451072736787
"1451","37","191","001400",0.096156964488406
"1452","37","191","000601",0.198916576381365
"1453","37","191","000302",0.117301038062284
"1454","37","191","001000",0.179206566347469
"1455","37","191","000700",0.146576319543509
"1456","37","191","001500",0.150388936905791
"1457","37","191","001800",0.138378862516794
"1458","37","191","000200",0.168907838635618
"1459","37","191","000800",0.133008617459723
"1460","37","191","001200",0.0950323974082073
"1461","37","001","021101",0.0669610007358352
"1462","37","001","021102",0.117245473434253
"1463","37","001","021205",0.0455344070278184
"1464","37","001","021206",0.0956452575064625
"1465","37","157","040102",0.125746268656716
"1466","37","157","040300",0.0813921622362291
"1467","37","157","040501",0.0875458909912454
"1468","37","157","040900",0.096541239072596
"1469","37","157","041002",0.0894736842105263
"1470","37","157","041100",0.0563006632277082
"1471","37","157","040200",0.16009589770911
"1472","37","157","041200",0.10824209873993
"1473","37","157","040400",0.151141777558732
"1474","37","157","040602",0.0824931255728689
"1475","37","157","040700",0.0718455321059722
"1476","37","157","041500",0.085559265442404
"1477","37","119","005906",0.193956717027358
"1478","37","119","005907",0.0598157335223246
"1479","37","119","005909",0.116135860675455
"1480","37","119","005911",0.0533351900849464
"1481","37","119","005912",0.100131945462542
"1482","37","119","005913",0.156731209025766
"1483","37","119","005914",0.138711776187378
"1484","37","119","005916",0.172994387586662
"1485","37","119","005918",0.108679616424883
"1486","37","119","006005",0.0804733727810651
"1487","37","119","006006",0.143048128342246
"1488","37","119","006007",0.0354396924555502
"1489","37","119","006008",0.0440426518312471
"1490","37","119","006009",0.0938755020080321
"1491","37","119","006010",0.167529283573958
"1492","37","097","060500",0.06825
"1493","37","097","060300",0.153087478559177
"1494","37","097","060200",0.191163976210705
"1495","37","097","060100",0.0825030589057857
"1496","37","097","060400",0.13710499490316
"1497","37","119","003400",0.023116287277219
"1498","37","119","001100",0.0936141758609161
"1499","37","119","002300",0.0786942582337511
"1500","37","119","003105",0.0323939952594153
"1501","37","119","004400",0.24896265560166
"1502","37","119","003201",0.177801343230824
"1503","37","119","003600",0.105600789538613
"1504","37","119","004800",0.166718218373028
"1505","37","119","005823",0.0656609507271543
"1506","37","119","006203",0.0497291021671827
"1507","37","119","002904",0.0194747713189731
"1508","37","025","042102",0.0734061468122936
"1509","37","025","042401",0.114841986455982
"1510","37","025","042402",0.108562918838421
"1511","37","025","042501",0.10836729801007
"1512","37","025","042502",0.225187969924812
"1513","37","025","042503",0.0995364723103196
"1514","37","025","042504",0.0313479623824451
"1515","37","025","042601",0.0265957446808511
"1516","37","025","042602",0.0881015082595164
"1517","37","025","042603",0.0612648221343874
"1518","37","025","042604",0.0649711901450427
"1519","37","027","031201",0.111555555555556
"1520","37","027","031202",0.103259630727148
"1521","37","027","031401",0.063102541630149
"1522","37","027","031402",0.113494191242181
"1523","37","027","031403",0.177795337811142
"1524","37","031","970103",0.16769959897922
"1525","37","031","970301",0.155526430755789
"1526","37","029","950101",0.0637665967854647
"1527","37","029","950102",0.0870105655686762
"1528","37","031","970101",0.131386861313869
"1529","37","031","970102",0.101921470342523
"1530","37","031","970302",0.149914821124361
"1531","37","031","970303",0.106075216972035
"1532","37","031","970304",0.0733363512901766
"1533","37","031","970401",0.214330609679447
"1534","37","031","970402",0.101901140684411
"1535","37","031","970403",0.0260162601626016
"1536","37","197","050101",0.0728647257519704
"1537","37","197","050102",0.0801357347950927
"1538","37","197","050501",0.0913921360255048
"1539","37","197","050300",0.116480996068152
"1540","37","197","050400",0.179760750080828
"1541","37","197","050200",0.10787037037037
"1542","37","197","050502",0.0892816157906817
"1543","37","081","016305",0.0287026406429392
"1544","37","081","016306",0.0551554207733131
"1545","37","081","016405",0.0979809976247031
"1546","37","081","016406",0.0870175438596491
"1547","37","081","016407",0.056369785794814
"1548","37","081","016408",0.0217831813576494
"1549","37","081","016409",0.047711404189294
"1550","37","057","061201",0.199621271895219
"1551","37","057","061202",0.06158357771261
"1552","37","057","061701",0.128822252909844
"1553","37","057","061702",0.12545001384658
"1554","37","057","061703",0.11450221006104
"1555","37","057","061803",0.102993241068555
"1556","37","057","061804",0.112568306010929
"1557","37","057","061901",0.113181504485852
"1558","37","057","061902",0.062903523335178
"1559","37","057","062001",0.134943496565478
"1560","37","057","062002",0.109541511771995
"1561","37","061","090100",0.238624225592822
"1562","37","061","090200",0.219625226677413
"1563","37","061","090300",0.180449856248943
"1564","37","061","090400",0.165807876334192
"1565","37","061","090501",0.0740996036532828
"1566","37","061","090502",0.209932769464324
"1567","37","061","090600",0.122779922779923
"1568","37","061","090701",0.125203693644758
"1569","37","061","090702",0.124354691770422
"1570","37","061","090801",0.222404192597445
"1571","37","061","090802",0.152422907488987
"1572","37","063","002021",0.044340723453909
"1573","37","063","001806",0.095604099244876
"1574","37","063","002020",0.0298186702484889
"1575","37","063","001807",0.10930576070901
"1576","37","063","001808",0.0482367637167291
"1577","37","063","001809",0.0466462924239987
"1578","37","063","002019",0.0525276461295419
"1579","37","063","002022",0.0857024278896037
"1580","37","119","003808",0.425153470801196
"1581","37","119","003903",0.128448665762099
"1582","37","119","004303",0.229130882858124
"1583","37","119","004304",0.132784462740131
"1584","37","119","004305",0.275458095524181
"1585","37","119","005305",0.214536106566955
"1586","37","119","005306",0.326932084309134
"1587","37","119","005307",0.233508604206501
"1588","37","119","005308",0.380934854619065
"1589","37","137","950102",0.125493513818387
"1590","37","137","950201",0.0758254057078903
"1591","37","137","950202",0.0804649083594099
"1592","37","137","990100",NA
"1593","37","139","960501",0.129228100607112
"1594","37","139","960502",0.0905358242660645
"1595","37","139","960503",0.0635622025832767
"1596","37","139","960701",0.0915705412599822
"1597","37","139","960702",0.108516935218678
"1598","37","141","920101",0.0660146699266504
"1599","37","141","920102",0.0324508966695132
"1600","37","141","920103",0.0660516605166052
"1601","37","141","920201",0.0491509043214138
"1602","37","141","920202",0.0803561365941621
"1603","37","141","920203",0.0709036742800397
"1604","37","141","920204",0.0728527607361963
"1605","37","141","920300",0.135302197802198
"1606","37","141","920401",0.186351706036745
"1607","37","141","920402",0.0586626139817629
"1608","37","141","920403",0.0901525658807212
"1609","37","141","920501",0.149466908066787
"1610","37","141","920502",0.192711209276643
"1611","37","141","920601",0.176236044657097
"1612","37","141","920602",0.120789779326365
"1613","37","141","990100",NA
"1614","37","143","920100",0.0856297680211739
"1615","37","143","920201",0.181139755766621
"1616","37","143","920202",0.104951958610495
"1617","37","145","920100",0.0525923718712753
"1618","37","145","920200",0.0346353371986573
"1619","37","145","920300",0.131948241297613
"1620","37","145","920400",0.096695652173913
"1621","37","145","920500",0.0515404549380939
"1622","37","067","003201",0.134008338296605
"1623","37","067","001500",0.261446298673513
"1624","37","067","001700",0.106727721028531
"1625","37","067","004102",0.0593095308350546
"1626","37","067","001400",0.144740455918704
"1627","37","067","001601",0.148648648648649
"1628","37","193","960500",0.173434057286749
"1629","37","193","960200",0.109344490934449
"1630","37","193","961100",0.0618442849254556
"1631","37","193","961200",0.105998138050273
"1632","37","193","960400",0.0789825970548862
"1633","37","193","960600",0.109105824446267
"1634","37","067","000301",0.135629709364909
"1635","37","067","000400",0.252318066872717
"1636","37","067","002603",0.0680173661360347
"1637","37","155","960202",0.209180178122859
"1638","37","155","960401",0.181325552313464
"1639","37","155","960402",0.16839762611276
"1640","37","155","960501",0.119135626954791
"1641","37","155","960701",0.143300653594771
"1642","37","155","960502",0.108904548366432
"1643","37","155","960702",0.198468606431853
"1644","37","101","041400",0.152535270289147
"1645","37","113","970200",0.061128526645768
"1646","37","113","970600",0.153186930905196
"1647","37","113","970700",0.146743237116518
